id;cnae3;dcnae_agr3;provincia;anio;gradvinc;noprotra;noprovin;volneg;fact;num_bancos;pmc;target
812959;620;PROGRAMACION. CONSULTORIA Y OTRAS ACTIVIDADES RELACIONADAS CON LA INFORMATICA;08;2018;1;2;3;44385.57;;;;0
728389;749;OTRAS ACTIVIDADES PROFESIONALES. CIENTIFICAS Y TECNICAS N.C.O.P.;19;2013;2;4;0;6642.38;;;;0
297614;432;INSTALACIONES ELECTRICAS. DE FONTANERIA Y OTRAS INSTALACIONES EN OBRAS DE CONSTRUCCION;46;1998;5;0;0;0;;;;0
386504;932;ACTIVIDADES RECREATIVAS Y DE ENTRETENIMIENTO;31;2010;1;4;4;14184.45;;;;1
442149;104;FABRICACION DE ACEITES Y GRASAS VEGETALES Y ANIMALES;23;2005;1;6;12;7303736.5;;;74.67;0
863677;791;ACTIVIDADES DE AGENCIAS DE VIAJES Y OPERADORES TURISTICOS;45;2023;2;4;0;2819.68;;;;0
34626;749;OTRAS ACTIVIDADES PROFESIONALES. CIENTIFICAS Y TECNICAS N.C.O.P.;38;1990;5;0;0;0;;;;0
130169;411;PROMOCION INMOBILIARIA;29;1990;5;0;0;25.47;;;;0
742078;472;COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS. BEBIDAS Y TABACO EN ESTABLECIMIENTOS ESPECIALIZADOS;28;1998;5;0;0;0;43072.6;1;;0
614547;749;OTRAS ACTIVIDADES PROFESIONALES. CIENTIFICAS Y TECNICAS N.C.O.P.;49;2008;1;5;9;211287.48;;;;0
288504;561;RESTAURANTES Y PUESTOS DE COMIDAS;28;2001;4;1;0;0;;;;0
458396;411;PROMOCION INMOBILIARIA;28;2017;2;2;0;1181.01;;;24.12;0
755359;829;ACTIVIDADES DE APOYO A LAS EMPRESAS;41;2014;4;2;1;28194.02;;;173.98;0
857413;494;TRANSPORTE DE MERCANCIAS POR CARRETERA Y SERVICIOS DE MUDANZA;;2010;5;0;0;0;;;;0
772610;551;HOTELES Y ALOJAMIENTOS SIMILARES;11;2003;1;3;2;59728.79;6813.72;4;1.54;1
504030;551;HOTELES Y ALOJAMIENTOS SIMILARES;29;1998;2;2;0;14393.83;;;;0
775152;433;ACABADO DE EDIFICIOS;15;1998;1;2;2;16605.13;2164.15;1;103.04;0
782605;452;MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR;24;1996;1;3;2;8019.94;4903.21;2;0;1
843978;960;OTROS SERVICIOS PERSONALES;46;1994;1;4;2;79009.42;3426.26;1;6.75;1
827130;351;PRODUCCION. TRANSPORTE Y DISTRIBUCION DE ENERGIA ELECTRICA;28;2006;1;4;1;7026.73;;;;0
290501;011;CULTIVOS NO PERENNES;46;2006;2;3;2;588453.65;;;57.27;0
777733;683;ACTIVIDADES INMOBILIARIAS POR CUENTA DE TERCEROS;17;2008;4;1;0;696.74;;;;0
425813;821;ACTIVIDADES ADMINISTRATIVAS Y AUXILIARES DE OFICINA;41;2006;1;3;1;135512.21;;;26.36;0
234092;477;COMERCIO AL POR MENOR DE OTROS ARTICULOS EN ESTABLECIMIENTOS ESPECIALIZADOS;28;2001;5;0;0;0;;;;0
879746;801;ACTIVIDADES DE SEGURIDAD PRIVADA;46;2022;4;1;0;181.55;;;;0
661136;773;ALQUILER DE OTRA MAQUINARIA. EQUIPOS Y BIENES TANGIBLES;36;2015;5;0;0;0;;;;0
641565;561;RESTAURANTES Y PUESTOS DE COMIDAS;03;2009;5;0;0;795.83;12571.81;1;1.39;0
473310;563;ESTABLECIMIENTOS DE BEBIDAS;48;2013;4;1;0;400.41;;;;0
177446;451;VENTA DE VEHICULOS DE MOTOR;44;1992;5;0;0;0;30614.9;2;15.13;0
89369;011;CULTIVOS NO PERENNES;02;1986;1;3;3;298019.29;;;162.18;0
587988;022;EXPLOTACION DE LA MADERA;15;1998;4;1;0;0;;;;0
868388;702;ACTIVIDADES DE CONSULTORIA DE GESTION EMPRESARIAL;08;2020;2;3;0;7870.05;;;;0
72620;162;FABRICACION DE PRODUCTOS DE MADERA. CORCHO. CESTERIA Y ESPARTERIA;36;1993;5;0;0;0;;;;0
17948;222;FABRICACION DE PRODUCTOS DE PLASTICO;28;1974;1;4;4;1583938.45;;;92.73;0
709199;862;ACTIVIDADES MEDICAS Y ODONTOLOGICAS;06;2004;2;3;0;2225.07;83.51;1;183.65;1
247174;411;PROMOCION INMOBILIARIA;01;2004;4;2;0;1111.19;;;14361.06;0
370074;561;RESTAURANTES Y PUESTOS DE COMIDAS;11;2008;4;1;0;0;;;;0
124966;682;ALQUILER DE BIENES INMOBILIARIOS POR CUENTA PROPIA;08;1991;5;0;0;0;;;;0
127543;011;CULTIVOS NO PERENNES;41;1995;5;0;0;0;;;;0
878495;472;COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS. BEBIDAS Y TABACO EN ESTABLECIMIENTOS ESPECIALIZADOS;25;2016;4;2;0;65517.69;;;;0
362555;429;CONSTRUCCION DE OTROS PROYECTOS DE INGENIERIA CIVIL;28;2009;5;0;0;0;;;5526.37;0
325729;141;CONFECCION DE PRENDAS DE VESTIR.EXCEPTO PELETERIA;41;1994;1;3;6;1155152.44;81783.4;1;10.54;1
172424;152;FABRICACION DE CALZADO;03;1996;5;0;0;0;;;;0
200916;476;COMERCIO AL POR MENOR DE ARTICULOS CULTURALES Y RECREATIVOS EN ESTABLECIMIENTOS ESPECIALIZADOS;03;1992;4;1;1;-455.89;;;;0
635997;439;OTRAS ACTIVIDADES DE CONSTRUCCION ESPECIALIZADA;28;2014;5;0;0;-32.16;;;;0
164479;432;INSTALACIONES ELECTRICAS. DE FONTANERIA Y OTRAS INSTALACIONES EN OBRAS DE CONSTRUCCION;28;1997;4;0;2;371166.51;;;;0
144763;612;TELECOMUNICACIONES INALAMBRICAS;08;1998;5;0;1;887.01;;;;0
202618;432;INSTALACIONES ELECTRICAS. DE FONTANERIA Y OTRAS INSTALACIONES EN OBRAS DE CONSTRUCCION;29;2000;1;3;1;14672.16;;;;0
78501;222;FABRICACION DE PRODUCTOS DE PLASTICO;32;1988;1;5;6;76249.44;;;147.88;0
104777;283;FABRICACION DE MAQUINARIA AGRARIA Y FORESTAL;14;1983;1;4;3;387680.74;;;92.35;1
770942;683;ACTIVIDADES INMOBILIARIAS POR CUENTA DE TERCEROS;07;1998;2;2;0;126669.78;;;;0
155701;702;ACTIVIDADES DE CONSULTORIA DE GESTION EMPRESARIAL;28;2001;5;0;0;0;;;;0
366279;869;OTRAS ACTIVIDADES SANITARIAS;26;2000;4;1;0;0;;;;0
262640;464;COMERCIO AL POR MAYOR DE PRODUCTOS DE USO DOMESTICO;48;2007;5;0;0;0;;;;0
302924;551;HOTELES Y ALOJAMIENTOS SIMILARES;22;2009;4;1;0;0;;;;0
879981;463;COMERCIO AL POR MAYOR DE PRODUCTOS ALIMENTICIOS. BEBIDAS Y TABACO;28;2018;4;1;0;0;;;;0
345339;475;COMERCIO AL POR MENOR DE OTROS ARTICULOS DE USO DOMESTICO EN ESTABLECIMIENTOS ESPECIALIZADOS;38;2005;5;0;0;0;;;;0
800414;464;COMERCIO AL POR MAYOR DE PRODUCTOS DE USO DOMESTICO;50;2000;1;3;1;1.22;;;83.49;0
822567;012;CULTIVOS PERENNES;46;2003;2;2;0;1641.82;;;;0
489501;477;COMERCIO AL POR MENOR DE OTROS ARTICULOS EN ESTABLECIMIENTOS ESPECIALIZADOS;15;1998;4;1;0;0;;;0;0
137153;711;SERVICIOS TECNICOS DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES;07;1999;5;0;0;0;;;;0
374382;411;PROMOCION INMOBILIARIA;41;2005;2;3;0;53761.68;;;0.55;0
409403;107;FABRICACION DE PRODUCTOS DE PANADERIA Y PASTAS ALIMENTICIAS;39;2009;2;2;0;1329.45;;;199.98;0
163633;563;ESTABLECIMIENTOS DE BEBIDAS;03;2002;2;3;0;3977.57;;;;0
120846;467;OTRO COMERCIO AL POR MAYOR ESPECIALIZADO;28;1992;5;0;0;0;17383.79;1;78.09;0
843009;681;COMPRAVENTA DE BIENES INMOBILIARIOS POR CUENTA PROPIA;48;2004;5;0;0;8.72;;;;0
594080;422;CONSTRUCCION DE REDES;38;2011;5;0;0;0;;;;0
756429;412;CONSTRUCCION DE EDIFICIOS;08;2017;5;0;0;63.75;;;;0
739010;244;PRODUCCION DE METALES PRECIOSOS Y DE OTROS METALES NO FERREOS;16;2022;5;0;0;0;;;;0
697625;141;CONFECCION DE PRENDAS DE VESTIR.EXCEPTO PELETERIA;03;2019;1;7;4;78567.56;2136.52;2;12.36;0
371950;862;ACTIVIDADES MEDICAS Y ODONTOLOGICAS;47;1998;4;0;0;37237.62;8812.61;1;0.34;1
670055;452;MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR;47;2012;4;1;2;20181.69;;;158.41;0
302500;960;OTROS SERVICIOS PERSONALES;07;2002;1;3;1;113268.75;;;155.41;1
661707;162;FABRICACION DE PRODUCTOS DE MADERA. CORCHO. CESTERIA Y ESPARTERIA;45;2011;5;0;0;-52.47;;;;0
807442;452;MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR;08;1990;2;3;0;8465.23;;;0;0
284730;563;ESTABLECIMIENTOS DE BEBIDAS;28;2003;4;1;0;0;;;;0
307627;479;COMERCIO AL POR MENOR NO REALIZADO NI EN ESTABLECIMIENTOS. NI EN PUESTOS DE VENTA NI EN MERCADILLOS;28;2002;5;0;0;0;;;;0
830177;920;ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS;28;2014;1;2;1;10148.48;;;;0
774676;561;RESTAURANTES Y PUESTOS DE COMIDAS;14;2015;2;3;0;28839.71;;;0.24;1
260914;931;ACTIVIDADES DEPORTIVAS;48;2001;4;1;0;124483.27;;;181.01;0
477880;021;SILVICULTURA Y OTRAS ACTIVIDADES FORESTALES;34;2013;1;2;1;30817.82;;;;0
564563;711;SERVICIOS TECNICOS DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES;46;2009;5;0;0;0;;;116.84;0
64330;475;COMERCIO AL POR MENOR DE OTROS ARTICULOS DE USO DOMESTICO EN ESTABLECIMIENTOS ESPECIALIZADOS;15;1988;5;0;0;0;4418.65;2;5.19;0
174349;081;EXTRACCION DE PIEDRA. ARENA Y ARCILLA;03;1997;5;0;0;0;;;;0
155362;561;RESTAURANTES Y PUESTOS DE COMIDAS;23;1996;5;0;0;0;8036.69;1;;0
777912;412;CONSTRUCCION DE EDIFICIOS;17;2006;5;0;0;0;;;11.96;0
263541;256;"TRATAMIENTO Y REVESTIMIENTO DE METALES; INGENIERIA MECANICA POR CUENTA DE TERCEROS";36;1982;2;3;1;26382.62;;;97.2;0
637702;561;RESTAURANTES Y PUESTOS DE COMIDAS;28;2012;1;2;2;16845.1;30002.35;2;0.34;0
190053;522;ACTIVIDADES ANEXAS AL TRANSPORTE;08;2004;5;0;0;0;;;;0
457210;620;PROGRAMACION. CONSULTORIA Y OTRAS ACTIVIDADES RELACIONADAS CON LA INFORMATICA;28;2010;4;0;1;1043.45;;;;0
429336;952;REPARACION DE EFECTOS PERSONALES Y ARTICULOS DE USO DOMESTICO;46;2002;5;0;0;0;;;228.09;0
281978;581;EDICION DE LIBROS. PERIODICOS Y OTRAS ACTIVIDADES EDITORIALES;29;1998;5;0;0;0;;;;0
490806;749;OTRAS ACTIVIDADES PROFESIONALES. CIENTIFICAS Y TECNICAS N.C.O.P.;50;1991;5;0;0;0;;;;0
128674;702;ACTIVIDADES DE CONSULTORIA DE GESTION EMPRESARIAL;46;1991;5;0;0;0;;;;0
73629;245;FUNDICION DE METALES;36;1984;1;4;3;70552.06;;;62.58;0
63371;461;INTERMEDIARIOS DEL COMERCIO;50;1996;4;1;0;10037.64;;;;0
189635;107;FABRICACION DE PRODUCTOS DE PANADERIA Y PASTAS ALIMENTICIAS;38;1995;5;0;0;0;;;;0
710923;620;PROGRAMACION. CONSULTORIA Y OTRAS ACTIVIDADES RELACIONADAS CON LA INFORMATICA;08;2004;4;0;1;1940.47;;;78.99;0
505099;433;ACABADO DE EDIFICIOS;28;2003;5;0;0;0;;;80.62;0
440784;711;SERVICIOS TECNICOS DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES;24;2008;5;0;0;0;;;157.83;0
513911;681;COMPRAVENTA DE BIENES INMOBILIARIOS POR CUENTA PROPIA;17;2000;5;0;0;0;;;;0
650707;563;ESTABLECIMIENTOS DE BEBIDAS;27;2010;2;2;0;127.98;;;;0
805784;452;MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR;07;2005;1;2;1;12508.61;4387.04;3;;1
414463;620;PROGRAMACION. CONSULTORIA Y OTRAS ACTIVIDADES RELACIONADAS CON LA INFORMATICA;;2001;5;0;0;0;;;;0
332056;475;COMERCIO AL POR MENOR DE OTROS ARTICULOS DE USO DOMESTICO EN ESTABLECIMIENTOS ESPECIALIZADOS;30;2003;2;3;0;92050.27;;;173.27;0
460782;620;PROGRAMACION. CONSULTORIA Y OTRAS ACTIVIDADES RELACIONADAS CON LA INFORMATICA;28;2015;5;0;0;0;;;38.56;0
360397;453;COMERCIO DE REPUESTOS Y ACCESORIOS DE VEHICULOS DE MOTOR;08;2001;5;0;0;0;357.94;1;99.82;0
775869;561;RESTAURANTES Y PUESTOS DE COMIDAS;15;2005;2;3;0;11728.38;4678.9;6;;1
75370;162;FABRICACION DE PRODUCTOS DE MADERA. CORCHO. CESTERIA Y ESPARTERIA;26;1995;4;0;1;2897.62;;;25.35;0
105399;469;COMERCIO AL POR MAYOR NO ESPECIALIZADO;12;1988;1;4;1;111278.92;;;31.76;0
858382;493;OTRO TRANSPORTE TERRESTRE DE PASAJEROS;28;1997;4;0;0;11797.71;;;;0
873087;251;FABRICACION DE ELEMENTOS METALICOS PARA LA CONSTRUCCION;28;2018;2;3;0;9377.08;;;;1
495937;139;FABRICACION DE OTROS PRODUCTOS TEXTILES;29;1995;2;4;0;1621.48;;;0.09;0
316284;474;COMERCIO AL POR MENOR DE EQUIPOS PARA LAS TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES EN ESTABLECIMIENTOS ESPECIALIZADOS;15;2000;4;1;0;0;;;;0
604565;620;PROGRAMACION. CONSULTORIA Y OTRAS ACTIVIDADES RELACIONADAS CON LA INFORMATICA;28;2012;5;0;0;0;;;;0
432313;681;COMPRAVENTA DE BIENES INMOBILIARIOS POR CUENTA PROPIA;08;2000;5;0;0;0;;;;0
239316;221;FABRICACION DE PRODUCTOS DE CAUCHO;19;1997;5;0;0;0;;;;0
834156;711;SERVICIOS TECNICOS DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES;41;2007;1;3;2;61432.81;;;94.26;0
57988;469;COMERCIO AL POR MAYOR NO ESPECIALIZADO;15;1992;1;4;5;586537.9;;;130.43;0
230312;683;ACTIVIDADES INMOBILIARIAS POR CUENTA DE TERCEROS;28;2002;5;0;0;0;;;;0
332024;477;COMERCIO AL POR MENOR DE OTROS ARTICULOS EN ESTABLECIMIENTOS ESPECIALIZADOS;08;1997;2;2;0;25.33;4645.45;1;60.83;1
770298;464;COMERCIO AL POR MAYOR DE PRODUCTOS DE USO DOMESTICO;06;2012;1;3;4;342775.37;74454.15;1;3.2;1
707357;494;TRANSPORTE DE MERCANCIAS POR CARRETERA Y SERVICIOS DE MUDANZA;17;2001;1;4;6;196506.12;;;33.36;0
46703;683;ACTIVIDADES INMOBILIARIAS POR CUENTA DE TERCEROS;28;1990;4;1;0;0;105119.43;3;1.64;0
179494;855;OTRA EDUCACION;02;1998;5;0;0;0;;;502.5;0
270992;433;ACABADO DE EDIFICIOS;28;2001;1;3;4;315604.98;;;211.32;0
186031;591;ACTIVIDADES CINEMATOGRAFICAS. DE VIDEO Y DE PROGRAMAS DE TELEVISION;28;1986;5;0;0;0;;;;0
555883;749;OTRAS ACTIVIDADES PROFESIONALES. CIENTIFICAS Y TECNICAS N.C.O.P.;36;2005;5;0;0;0;;;;0
611334;471;COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS;03;2009;4;1;0;0;;;;0
409010;432;INSTALACIONES ELECTRICAS. DE FONTANERIA Y OTRAS INSTALACIONES EN OBRAS DE CONSTRUCCION;08;2005;5;0;0;0;;;;0
651163;682;ALQUILER DE BIENES INMOBILIARIOS POR CUENTA PROPIA;33;2017;2;3;0;17381.77;;;;0
50166;477;COMERCIO AL POR MENOR DE OTROS ARTICULOS EN ESTABLECIMIENTOS ESPECIALIZADOS;16;1992;1;3;1;5083.9;;;;0
329643;245;FUNDICION DE METALES;03;1998;1;3;3;276503.65;;;17.59;0
699812;433;ACABADO DE EDIFICIOS;15;2020;1;4;3;30750.23;;;154.53;0
880076;563;ESTABLECIMIENTOS DE BEBIDAS;17;2013;5;0;0;0;2313.96;1;;1
674560;855;OTRA EDUCACION;50;1995;2;2;0;815.92;36.98;1;9398.08;0
802944;692;ACTIVIDADES DE CONTABILIDAD. TENEDURIA DE LIBROS. AUDITORIA Y ASESORIA FISCAL;03;2015;4;1;0;54552.22;;;;0
327203;244;PRODUCCION DE METALES PRECIOSOS Y DE OTROS METALES NO FERREOS;46;1996;5;0;0;0;;;119.83;0
191788;682;ALQUILER DE BIENES INMOBILIARIOS POR CUENTA PROPIA;28;2005;5;0;0;0;;;;0
690398;494;TRANSPORTE DE MERCANCIAS POR CARRETERA Y SERVICIOS DE MUDANZA;28;2016;1;4;5;40398.32;;;85.06;0
210645;279;FABRICACION DE OTRO MATERIAL Y EQUIPO ELECTRICO;46;1997;5;0;0;0;;;;0
411975;472;COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS. BEBIDAS Y TABACO EN ESTABLECIMIENTOS ESPECIALIZADOS;50;2001;5;0;0;0;32.58;1;;0
404507;862;ACTIVIDADES MEDICAS Y ODONTOLOGICAS;38;2008;4;1;0;0;;;;0
239149;471;COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS;13;1999;5;0;0;0;;;;0
606344;931;ACTIVIDADES DEPORTIVAS;14;2013;5;0;0;0;;;;0
767285;110;FABRICACION DE BEBIDAS;01;1999;1;4;3;118849.52;3049.21;1;123.05;0
755567;012;CULTIVOS PERENNES;46;2016;5;0;0;0;;;;0
46988;016;ACTIVIDADES DE APOYO A LA AGRICULTURA. A LA GANADERIA Y DE PREPARACION POSTERIOR A LA COSECHA;22;1989;4;2;2;44612.58;;;97.81;0
160087;581;EDICION DE LIBROS. PERIODICOS Y OTRAS ACTIVIDADES EDITORIALES;48;1994;5;0;0;0;;;203.78;0
62994;932;ACTIVIDADES RECREATIVAS Y DE ENTRETENIMIENTO;47;1993;1;3;1;3444.7;;;0;0
818984;522;ACTIVIDADES ANEXAS AL TRANSPORTE;20;2007;2;3;0;67158.32;;;83.18;0
574958;681;COMPRAVENTA DE BIENES INMOBILIARIOS POR CUENTA PROPIA;28;2014;5;0;0;0;;;;0
795897;691;ACTIVIDADES JURIDICAS;41;1989;2;4;0;12868.63;;;31.67;0
336723;461;INTERMEDIARIOS DEL COMERCIO;28;1993;1;4;8;1836467.82;;;128.06;0
60523;711;SERVICIOS TECNICOS DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES;50;1988;1;4;5;35192.34;;;11.56;1
25032;259;FABRICACION DE OTROS PRODUCTOS METALICOS;28;1986;5;0;0;0;;;;0
691434;477;COMERCIO AL POR MENOR DE OTROS ARTICULOS EN ESTABLECIMIENTOS ESPECIALIZADOS;46;2018;1;4;1;636.88;;;;1
807526;271;FABRICACION DE MOTORES. GENERADORES Y TRANSFORMADORES ELECTRICOS. Y DE APARATOS DE DISTRIBUCION Y CONTROL ELECTRICO;08;1991;1;4;4;36854.14;;;43.21;0
795028;412;CONSTRUCCION DE EDIFICIOS;39;2001;5;0;0;0;;;;0
137714;432;INSTALACIONES ELECTRICAS. DE FONTANERIA Y OTRAS INSTALACIONES EN OBRAS DE CONSTRUCCION;24;1999;5;0;0;0;;;339.05;0
398535;563;ESTABLECIMIENTOS DE BEBIDAS;42;2008;1;4;3;82365.55;;;0.29;1
737175;683;ACTIVIDADES INMOBILIARIAS POR CUENTA DE TERCEROS;35;2003;5;0;0;0;;;7.54;0
33966;477;COMERCIO AL POR MENOR DE OTROS ARTICULOS EN ESTABLECIMIENTOS ESPECIALIZADOS;38;1996;2;2;0;101.44;;;;0
97114;411;PROMOCION INMOBILIARIA;29;1990;5;0;0;0;;;;0
365300;711;SERVICIOS TECNICOS DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES;12;2006;2;4;0;2184.45;;;;0
682264;900;ACTIVIDADES DE CREACION. ARTISTICAS Y ESPECTACULOS;28;2020;5;0;0;0;;;79.94;0
233840;429;CONSTRUCCION DE OTROS PROYECTOS DE INGENIERIA CIVIL;39;2001;5;0;0;0;;;;0
389625;461;INTERMEDIARIOS DEL COMERCIO;15;2001;1;4;1;5326.52;;;721.18;0
586348;494;TRANSPORTE DE MERCANCIAS POR CARRETERA Y SERVICIOS DE MUDANZA;12;2004;2;3;1;2616.52;;;;0
363820;620;PROGRAMACION. CONSULTORIA Y OTRAS ACTIVIDADES RELACIONADAS CON LA INFORMATICA;28;2005;5;0;0;0;;;;0
335450;494;TRANSPORTE DE MERCANCIAS POR CARRETERA Y SERVICIOS DE MUDANZA;33;1998;5;0;0;0;;;;0
219523;620;PROGRAMACION. CONSULTORIA Y OTRAS ACTIVIDADES RELACIONADAS CON LA INFORMATICA;08;1993;5;0;0;0;;;;0
363304;582;EDICION DE PROGRAMAS INFORMATICOS;46;2004;5;0;0;0;;;;0
724947;561;RESTAURANTES Y PUESTOS DE COMIDAS;29;2014;2;3;0;-926.12;;;0;1
124962;310;FABRICACION DE MUEBLES;08;1983;5;0;0;0;;;;0
651816;461;INTERMEDIARIOS DEL COMERCIO;28;2017;2;3;0;-1533.23;;;;0
728265;681;COMPRAVENTA DE BIENES INMOBILIARIOS POR CUENTA PROPIA;08;2018;1;2;1;567686.77;;;13.03;0
376792;465;COMERCIO AL POR MAYOR DE EQUIPOS PARA LAS TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES;50;2006;5;0;0;0;;;;0
475422;462;COMERCIO AL POR MAYOR DE MATERIAS PRIMAS AGRARIAS Y DE ANIMALES VIVOS;;2004;4;0;0;2894.35;;;;0
423227;452;MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR;07;2005;5;0;0;0;;;62.7;0
801050;171;FABRICACION DE PASTA PAPELERA. PAPEL Y CARTON;03;2001;5;0;0;0;;;;0
366269;960;OTROS SERVICIOS PERSONALES;08;2008;4;1;0;0;;;;0
6810;551;HOTELES Y ALOJAMIENTOS SIMILARES;33;1986;4;2;1;1565977.96;158410.55;1;9.88;0
600218;949;OTRAS ACTIVIDADES ASOCIATIVAS;36;2013;2;2;0;8967.95;;;;0
359710;162;FABRICACION DE PRODUCTOS DE MADERA. CORCHO. CESTERIA Y ESPARTERIA;25;2009;4;1;0;0;;;;0
95511;494;TRANSPORTE DE MERCANCIAS POR CARRETERA Y SERVICIOS DE MUDANZA;22;1985;4;2;2;129662.81;2018.8;1;103.94;0
201222;411;PROMOCION INMOBILIARIA;08;2001;5;0;0;0;;;;0
582504;682;ALQUILER DE BIENES INMOBILIARIOS POR CUENTA PROPIA;28;1986;5;0;0;0;;;;0
780756;551;HOTELES Y ALOJAMIENTOS SIMILARES;21;2004;2;3;0;-141.86;960.1;2;;0
735245;691;ACTIVIDADES JURIDICAS;30;2008;1;4;5;35245.98;;;149.66;0
243303;251;FABRICACION DE ELEMENTOS METALICOS PARA LA CONSTRUCCION;29;1987;4;1;0;0;;;;0
170428;692;ACTIVIDADES DE CONTABILIDAD. TENEDURIA DE LIBROS. AUDITORIA Y ASESORIA FISCAL;36;2004;5;0;0;0;;;;0
808402;201;FABRICACION DE PRODUCTOS QUIMICOS BASICOS. COMPUESTOS NITROGENADOS. FERTILIZANTES. PLASTICOS Y CAUCHO SINTETICO EN FORMAS PRIMARIAS;08;2001;1;3;4;92123.36;;;102.44;0
92708;429;CONSTRUCCION DE OTROS PROYECTOS DE INGENIERIA CIVIL;08;1985;5;0;0;0;;;;0
227645;081;EXTRACCION DE PIEDRA. ARENA Y ARCILLA;03;1997;2;3;0;9451.91;;;;0
3964;432;INSTALACIONES ELECTRICAS. DE FONTANERIA Y OTRAS INSTALACIONES EN OBRAS DE CONSTRUCCION;21;1994;1;4;1;173320.69;;;90.19;0
422529;465;COMERCIO AL POR MAYOR DE EQUIPOS PARA LAS TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES;46;2004;1;2;4;59871.03;563.63;1;78.02;0
831966;561;RESTAURANTES Y PUESTOS DE COMIDAS;28;2019;4;0;1;29889.5;;;;0
137874;429;CONSTRUCCION DE OTROS PROYECTOS DE INGENIERIA CIVIL;41;1996;5;0;0;0;;;;0
199480;452;MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR;31;1979;5;0;0;0;3840.5;1;7.35;0
169401;467;OTRO COMERCIO AL POR MAYOR ESPECIALIZADO;08;1991;4;0;0;9522.46;;;;0
587540;452;MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR;48;2006;5;0;0;0;;;;0
418571;869;OTRAS ACTIVIDADES SANITARIAS;33;2012;5;0;0;0;24625.51;1;5.87;0
551824;293;FABRICACION DE COMPONENTES. PIEZAS Y ACCESORIOS PARA VEHICULOS DE MOTOR;28;2010;5;0;0;0;;;;0
860375;781;ACTIVIDADES DE LAS AGENCIAS DE COLOCACION;08;2020;4;0;0;13504.95;;;;0
768408;412;CONSTRUCCION DE EDIFICIOS;04;1994;4;0;3;178713.01;;;;0
301537;682;ALQUILER DE BIENES INMOBILIARIOS POR CUENTA PROPIA;29;2005;4;0;0;2529.97;;;;0
863328;856;ACTIVIDADES AUXILIARES A LA EDUCACION;47;2020;2;4;0;3217.9;;;;0
750886;473;COMERCIO AL POR MENOR DE COMBUSTIBLE PARA LA AUTOMOCION EN ESTABLECIMIENTOS ESPECIALIZADOS;46;2015;5;0;0;512.36;;;;0
253728;683;ACTIVIDADES INMOBILIARIAS POR CUENTA DE TERCEROS;31;1999;5;0;0;0;;;;0
507758;692;ACTIVIDADES DE CONTABILIDAD. TENEDURIA DE LIBROS. AUDITORIA Y ASESORIA FISCAL;18;1999;1;3;1;49139.08;4647.03;2;71.11;0
565761;463;COMERCIO AL POR MAYOR DE PRODUCTOS ALIMENTICIOS. BEBIDAS Y TABACO;02;2004;1;3;1;4157.02;;;;1
195368;477;COMERCIO AL POR MENOR DE OTROS ARTICULOS EN ESTABLECIMIENTOS ESPECIALIZADOS;08;1993;4;1;0;0;3099.1;1;168.64;0
171649;467;OTRO COMERCIO AL POR MAYOR ESPECIALIZADO;52;1994;1;3;1;28744.4;18696.44;4;584.22;1
173278;620;PROGRAMACION. CONSULTORIA Y OTRAS ACTIVIDADES RELACIONADAS CON LA INFORMATICA;46;2004;5;0;0;0;;;;0
420273;620;PROGRAMACION. CONSULTORIA Y OTRAS ACTIVIDADES RELACIONADAS CON LA INFORMATICA;35;2006;1;5;5;71210.32;;;120.91;0
197141;464;COMERCIO AL POR MAYOR DE PRODUCTOS DE USO DOMESTICO;28;2006;5;0;0;0;;;;0
879366;452;MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR;52;2017;4;0;0;1727.36;;;;1
246080;310;FABRICACION DE MUEBLES;15;1997;2;2;0;2430.87;;;138.04;0
716096;563;ESTABLECIMIENTOS DE BEBIDAS;30;2019;5;0;0;-229.14;;;;0
